partition_column,movie_id,movie_name,rating,user_id
28673,370,Mary Reilly (1996),5,164
28674,229,Star Trek III: The Search for Spock (1984),3,407
28675,298,Face/Off (1997),2,178
28676,258,Contact (1997),4,144
28677,12,Usual Suspects,5,416
28678,249,Austin Powers: International Man of Mystery (1997),4,268
28679,747,Benny & Joon (1993),5,399
28680,276,Leaving Las Vegas (1995),4,203
28681,194,Sting,5,487
28682,150,Swingers (1996),3,514
28683,203,Unforgiven (1992),4,339
28684,81,Hudsucker Proxy,3,269
28685,139,Love Bug,3,279
28686,208,Young Frankenstein (1974),4,339
28687,152,Sleeper (1973),3,195
28688,435,Butch Cassidy and the Sundance Kid (1969),4,389
28689,849,Days of Thunder (1990),2,363
28690,1037,Grease 2 (1982),2,268
28691,125,Phenomenon (1996),1,94
28692,205,Patton (1970),5,360
28693,419,Mary Poppins (1964),3,13
28694,649,Once Upon a Time in America (1984),4,95
28695,56,Pulp Fiction (1994),5,7
28696,732,Dave (1993),3,58
28697,715,To Die For (1995),2,398
28698,374,Mighty Morphin Power Rangers: The Movie (1995),2,472
28699,1558,Aparajito (1956),1,405
28700,724,Circle of Friends (1995),4,401
28701,671,Bride of Frankenstein (1935),5,312
28702,92,True Romance (1993),3,178
28703,610,Gigi (1958),4,234
28704,302,L.A. Confidential (1997),4,343
28705,71,Lion King,4,308
28706,294,Liar Liar (1997),3,433
28707,735,Philadelphia (1993),4,339
28708,73,Maverick (1994),5,405
28709,163,Return of the Pink Panther,5,495
28710,293,Donnie Brasco (1997),3,346
28711,274,Sabrina (1995),4,393
28712,778,Don Juan DeMarco (1995),4,65
28713,206,Akira (1988),1,537
28714,736,Shadowlands (1993),5,60
28715,488,Sunset Blvd. (1950),4,392
28716,742,Ransom (1996),4,390
28717,174,Raiders of the Lost Ark (1981),4,497
28718,4,Get Shorty (1995),2,406
28719,370,Mary Reilly (1996),2,332
28720,748,Saint,1,21
28721,1047,Multiplicity (1996),2,83
28722,302,L.A. Confidential (1997),3,498
28723,61,Three Colors: White (1994),4,380
28724,407,Spy Hard (1996),2,130
28725,210,Indiana Jones and the Last Crusade (1989),5,254
28726,1033,Homeward Bound II: Lost in San Francisco (1996),1,429
28727,447,Carrie (1976),3,255
28728,269,Full Monty,5,526
28729,729,Nell (1994),3,62
28730,129,Bound (1996),5,158
28731,252,Lost World: Jurassic Park,2,293
28732,829,Fled (1996),2,525
28733,249,Austin Powers: International Man of Mystery (1997),5,57
28734,39,Strange Days (1995),1,405
28735,140,Homeward Bound: The Incredible Journey (1993),2,234
28736,558,Heavenly Creatures (1994),4,514
28737,318,Schindler's List (1993),5,512
28738,282,Time to Kill,4,95
28739,293,Donnie Brasco (1997),5,458
28740,25,Birdcage,3,455
28741,512,Wings of Desire (1987),3,58
28742,654,Chinatown (1974),3,541
28743,182,GoodFellas (1990),3,194
28744,317,In the Name of the Father (1993),5,458
28745,959,Dazed and Confused (1993),5,445
28746,99,Snow White and the Seven Dwarfs (1937),4,276
28747,288,Scream (1996),2,215
28748,15,Mr. Holland's Opus (1995),3,441
28749,237,Jerry Maguire (1996),4,207
28750,616,Night of the Living Dead (1968),4,495
28751,270,Gattaca (1997),4,250
28752,11,Seven (Se7en) (1995),5,512
28753,50,Star Wars (1977),4,5
28754,517,Manhattan (1979),3,405
28755,96,Terminator 2: Judgment Day (1991),3,115
28756,455,Jackie Chan's First Strike (1996),5,279
28757,56,Pulp Fiction (1994),5,236
28758,276,Leaving Las Vegas (1995),5,252
28759,23,Taxi Driver (1976),5,322
28760,350,Fallen (1998),1,478
28761,176,Aliens (1986),5,24
28762,289,Evita (1996),2,36
28763,331,Edge,5,242
28764,487,Roman Holiday (1953),5,344
28765,242,Kolya (1996),5,523
28766,356,Client,4,95
28767,682,I Know What You Did Last Summer (1997),4,489
28768,12,Usual Suspects,4,311
28769,234,Jaws (1975),4,135
28770,186,Blues Brothers,5,373
28771,376,Houseguest (1994),3,318
28772,28,Apollo 13 (1995),3,82
28773,29,Batman Forever (1995),3,339
28774,156,Reservoir Dogs (1992),4,442
28775,1210,Virtuosity (1995),2,417
28776,738,Threesome (1994),4,295
28777,204,Back to the Future (1985),3,452
28778,127,Godfather,5,524
28779,597,Eraser (1996),3,459
28780,570,Wyatt Earp (1994),2,537
28781,230,Star Trek IV: The Voyage Home (1986),3,521
28782,14,Postino,4,354
28783,500,Fly Away Home (1996),4,195
28784,13,Mighty Aphrodite (1995),3,49
28785,845,That Thing You Do! (1996),3,222
28786,982,Maximum Risk (1996),2,255
28787,214,Pink Floyd - The Wall (1982),4,399
28788,961,Orlando (1993),4,325
28789,117,Rock,5,386
28790,1123,Last Time I Saw Paris,4,474
28791,249,Austin Powers: International Man of Mystery (1997),3,178
28792,96,Terminator 2: Judgment Day (1991),5,457
28793,63,Santa Clause,3,95
28794,277,Restoration (1995),4,378
28795,56,Pulp Fiction (1994),5,412
28796,172,Empire Strikes Back,3,436
28797,132,Wizard of Oz,2,222
28798,271,Starship Troopers (1997),4,505
28799,343,Alien: Resurrection (1997),3,351
28800,97,Dances with Wolves (1990),3,472
28801,628,Sleepers (1996),4,318
28802,396,Serial Mom (1994),4,542
28803,153,Fish Called Wanda,3,60
28804,156,Reservoir Dogs (1992),5,387
28805,1575,I,1,405
28806,975,Fear (1996),2,399
28807,763,Happy Gilmore (1996),1,518
28808,423,E.T. the Extra-Terrestrial (1982),3,393
28809,504,Bonnie and Clyde (1967),3,92
28810,294,Liar Liar (1997),4,487
28811,298,Face/Off (1997),5,297
28812,866,Michael (1996),5,164
28813,298,Face/Off (1997),5,363
28814,25,Birdcage,4,184
28815,304,Fly Away Home (1996),4,30
28816,323,Dante's Peak (1997),3,112
28817,475,Trainspotting (1996),4,537
28818,214,Pink Floyd - The Wall (1982),4,187
28819,85,Ref,4,447
28820,8,Babe (1995),4,311
28821,631,Crying Game,4,378
28822,134,Citizen Kane (1941),5,537
28823,333,Game,4,36
28824,1109,Death and the Maiden (1994),3,527
28825,279,Once Upon a Time... When We Were Colored (1995),1,141
28826,117,Rock,3,430
28827,39,Strange Days (1995),2,197
28828,628,Sleepers (1996),4,442
28829,1119,Some Kind of Wonderful (1987),5,532
28830,107,Moll Flanders (1996),4,494
28831,228,Star Trek: The Wrath of Khan (1982),2,498
28832,191,Amadeus (1984),4,154
28833,1011,2 Days in the Valley (1996),4,269
28834,23,Taxi Driver (1976),5,325
28835,345,Deconstructing Harry (1997),4,532
28836,603,Rear Window (1954),5,276
28837,570,Wyatt Earp (1994),3,271
28838,527,Gandhi (1982),4,295
28839,554,Waterworld (1995),3,545
28840,357,One Flew Over the Cuckoo's Nest (1975),4,308
28841,432,Fantasia (1940),3,399
28842,1132,Feeling Minnesota (1996),1,181
28843,571,Another Stakeout (1993),1,363
28844,334,U Turn (1997),4,309
28845,11,Seven (Se7en) (1995),5,119
28846,463,Secret of Roan Inish,3,506
28847,245,Devil's Own,2,128
28848,221,Breaking the Waves (1996),5,463
28849,1085,Carried Away (1996),4,537
28850,504,Bonnie and Clyde (1967),3,382
28851,1016,Con Air (1997),4,497
28852,685,Executive Decision (1996),2,253
28853,197,Graduate,5,233
28854,529,My Life as a Dog (Mitt liv som hund) (1985),4,402
28855,144,Die Hard (1988),4,479
28856,1040,Two if by Sea (1996),2,459
28857,96,Terminator 2: Judgment Day (1991),5,532
28858,150,Swingers (1996),2,361
28859,1159,Stalker (1979),1,405
28860,71,Lion King,3,44
28861,245,Devil's Own,3,455
28862,294,Liar Liar (1997),2,391
28863,8,Babe (1995),4,535
28864,602,American in Paris,5,429
28865,127,Godfather,5,450
28866,588,Beauty and the Beast (1991),5,416
28867,684,In the Line of Fire (1993),5,312
28868,682,I Know What You Did Last Summer (1997),4,223
28869,14,Postino,1,463
28870,504,Bonnie and Clyde (1967),4,361
28871,71,Lion King,4,109
28872,111,Truth About Cats & Dogs,5,174
28873,432,Fantasia (1940),3,299
28874,447,Carrie (1976),3,447
28875,1248,Blink (1994),2,293
28876,175,Brazil (1985),5,41
28877,238,Raising Arizona (1987),5,62
28878,176,Aliens (1986),5,506
28879,237,Jerry Maguire (1996),4,52
28880,1119,Some Kind of Wonderful (1987),4,59
28881,5,Copycat (1995),3,207
28882,288,Scream (1996),3,521
28883,664,Paris,3,72
28884,9,Dead Man Walking (1995),4,237
28885,298,Face/Off (1997),4,292
28886,398,Super Mario Bros. (1993),1,379
28887,31,Crimson Tide (1995),3,151
28888,100,Fargo (1996),5,276
28889,473,James and the Giant Peach (1996),3,393
28890,4,Get Shorty (1995),4,514
28891,546,Broken Arrow (1996),1,293
28892,83,Much Ado About Nothing (1993),4,94
28893,449,Star Trek: The Motion Picture (1979),5,254
28894,175,Brazil (1985),5,58
28895,821,Mrs. Winterbourne (1996),4,436
28896,220,Mirror Has Two Faces,3,486
28897,174,Raiders of the Lost Ark (1981),4,62
28898,691,Dark City (1998),1,206
28899,373,Judge Dredd (1995),4,301
28900,194,Sting,4,494
28901,198,Nikita (La Femme Nikita) (1990),3,308
28902,541,Mortal Kombat (1995),1,193
28903,132,Wizard of Oz,4,545
28904,231,Batman Returns (1992),2,44
28905,618,Picnic (1955),4,474
28906,316,As Good As It Gets (1997),4,356
28907,232,Young Guns (1988),4,457
28908,333,Game,3,144
28909,223,Sling Blade (1996),4,429
28910,97,Dances with Wolves (1990),4,506
28911,1090,Sliver (1993),2,399
28912,143,Sound of Music,1,537
28913,8,Babe (1995),3,233
28914,173,Princess Bride,3,389
28915,402,Ghost (1990),4,506
28916,191,Amadeus (1984),4,516
28917,234,Jaws (1975),3,504
28918,1510,Mad Dog Time (1996),3,303
28919,222,Star Trek: First Contact (1996),2,289
28920,428,Harold and Maude (1971),4,450
28921,216,When Harry Met Sally... (1989),4,500
28922,1274,Robocop 3 (1993),1,405
28923,202,Groundhog Day (1993),4,344
28924,785,Only You (1994),5,152
28925,54,Outbreak (1995),3,479
28926,72,Mask,2,326
28927,326,G.I. Jane (1997),2,353
28928,472,Dragonheart (1996),4,359
28929,561,Mary Shelley's Frankenstein (1994),3,151
28930,1044,Paper,2,234
28931,448,Omen,3,308
28932,338,Bean (1997),3,532
28933,133,Gone with the Wind (1939),5,504
28934,647,Ran (1985),4,344
28935,15,Mr. Holland's Opus (1995),3,259
28936,257,Men in Black (1997),4,482
28937,720,First Knight (1995),1,405
28938,416,Old Yeller (1957),2,453
28939,566,Clear and Present Danger (1994),4,495
28940,438,Amityville 3-D (1983),1,201
28941,207,Cyrano de Bergerac (1990),4,527
28942,837,Meet John Doe (1941),2,454
28943,229,Star Trek III: The Search for Spock (1984),4,60
28944,779,Drop Zone (1994),3,95
28945,217,Bram Stoker's Dracula (1992),5,368
28946,930,Chain Reaction (1996),2,15
28947,138,D3: The Mighty Ducks (1996),3,393
28948,69,Forrest Gump (1994),5,389
28949,458,Nixon (1995),3,244
28950,190,Henry V (1989),3,279
28951,100,Fargo (1996),5,274
28952,651,Glory (1989),3,505
28953,151,Willy Wonka and the Chocolate Factory (1971),4,339
28954,227,Star Trek VI: The Undiscovered Country (1991),4,254
28955,150,Swingers (1996),3,279
28956,42,Clerks (1994),4,474
28957,382,Adventures of Priscilla,4,345
28958,382,Adventures of Priscilla,5,539
28959,905,Great Expectations (1998),4,531
28960,435,Butch Cassidy and the Sundance Kid (1969),3,380
28961,469,Short Cuts (1993),5,378
28962,517,Manhattan (1979),2,151
28963,21,Muppet Treasure Island (1996),4,435
28964,484,Maltese Falcon,3,290
28965,926,Down Periscope (1996),4,534
28966,82,Jurassic Park (1993),5,128
28967,470,Tombstone (1993),5,347
28968,2,GoldenEye (1995),4,536
28969,121,Independence Day (ID4) (1996),2,186
28970,778,Don Juan DeMarco (1995),5,43
28971,527,Gandhi (1982),5,493
28972,886,Life Less Ordinary,2,410
28973,384,Naked Gun 33 1/3: The Final Insult (1994),2,399
28974,234,Jaws (1975),3,399
28975,191,Amadeus (1984),4,311
28976,222,Star Trek: First Contact (1996),4,545
28977,696,City Hall (1996),3,207
28978,588,Beauty and the Beast (1991),4,18
28979,195,Terminator,2,399
28980,460,Crossing Guard,3,293
28981,524,Great Dictator,5,481
28982,1011,2 Days in the Valley (1996),3,401
28983,378,Miracle on 34th Street (1994),5,450
28984,1172,Women,4,474
28985,274,Sabrina (1995),4,533
28986,596,Hunchback of Notre Dame,3,45
28987,96,Terminator 2: Judgment Day (1991),4,454
28988,876,Money Talks (1997),5,300
28989,435,Butch Cassidy and the Sundance Kid (1969),5,197
28990,523,Cool Hand Luke (1967),4,456
28991,72,Mask,3,521
28992,789,Swimming with Sharks (1995),5,249
28993,237,Jerry Maguire (1996),5,130
28994,301,In & Out (1997),4,532
28995,1278,Selena (1997),5,493
28996,64,Shawshank Redemption,5,465
28997,543,Mis�rables,5,84
28998,354,Wedding Singer,4,416
28999,4,Get Shorty (1995),4,287
29000,285,Secrets & Lies (1996),5,90
29001,421,William Shakespeare's Romeo and Juliet (1996),4,295
29002,916,Lost in Space (1998),4,276
29003,1070,Living in Oblivion (1995),4,151
29004,993,Hercules (1997),3,246
29005,510,Magnificent Seven,4,6
29006,269,Full Monty,2,466
29007,17,From Dusk Till Dawn (1996),4,347
29008,673,Cape Fear (1962),5,59
29009,412,Very Brady Sequel,2,399
29010,65,What's Eating Gilbert Grape (1993),5,187
29011,90,So I Married an Axe Murderer (1993),5,336
29012,307,Devil's Advocate,4,458
29013,539,Mouse Hunt (1997),2,284
29014,1048,She's the One (1996),4,458
29015,523,Cool Hand Luke (1967),4,132
29016,133,Gone with the Wind (1939),4,301
29017,208,Young Frankenstein (1974),3,198
29018,161,Top Gun (1986),5,314
29019,91,Nightmare Before Christmas,3,233
29020,351,Prophecy II,2,435
29021,823,Mulholland Falls (1996),2,190
29022,566,Clear and Present Danger (1994),3,151
29023,354,Wedding Singer,3,152
29024,435,Butch Cassidy and the Sundance Kid (1969),4,18
29025,135,2001: A Space Odyssey (1968),4,271
29026,290,Fierce Creatures (1997),3,407
29027,1077,Love and a .45 (1994),4,291
29028,271,Starship Troopers (1997),4,363
29029,255,My Best Friend's Wedding (1997),2,479
29030,873,Picture Perfect (1997),2,240
29031,408,Close Shave,5,5
29032,1,Toy Story (1995),5,514
29033,235,Mars Attacks! (1996),3,532
29034,1103,Trust (1990),4,498
29035,79,Fugitive,3,13
29036,1075,Man of No Importance,4,437
29037,1035,Cool Runnings (1993),5,38
29038,245,Devil's Own,1,69
29039,12,Usual Suspects,4,442
29040,197,Graduate,4,371
29041,457,Free Willy 3: The Rescue (1997),4,211
29042,674,Cat People (1982),3,13
29043,316,As Good As It Gets (1997),4,104
29044,167,Private Benjamin (1980),2,290
29045,7,Twelve Monkeys (1995),4,270
29046,117,Rock,5,534
29047,402,Ghost (1990),2,221
29048,134,Citizen Kane (1941),5,457
29049,300,Air Force One (1997),4,404
29050,591,Primal Fear (1996),3,474
29051,69,Forrest Gump (1994),4,44
29052,1224,Scout,2,201
29053,11,Seven (Se7en) (1995),4,514
29054,648,Quiet Man,4,542
29055,1589,Schizopolis (1996),3,486
29056,588,Beauty and the Beast (1991),2,405
29057,133,Gone with the Wind (1939),3,293
29058,150,Swingers (1996),3,81
29059,1,Toy Story (1995),4,193
29060,1132,Feeling Minnesota (1996),4,244
29061,197,Graduate,4,187
29062,750,Amistad (1997),4,94
29063,486,Sabrina (1954),5,312
29064,1022,Fast,1,206
29065,475,Trainspotting (1996),1,533
29066,514,Annie Hall (1977),5,299
29067,1456,Beat the Devil (1954),4,308
29068,328,Conspiracy Theory (1997),4,547
29069,129,Bound (1996),4,201
29070,270,Gattaca (1997),4,392
29071,71,Lion King,1,219
29072,746,Real Genius (1985),3,496
29073,499,Cat on a Hot Tin Roof (1958),3,321
29074,125,Phenomenon (1996),4,337
29075,210,Indiana Jones and the Last Crusade (1989),3,543
29076,328,Conspiracy Theory (1997),3,303
29077,326,G.I. Jane (1997),5,416
29078,145,Lawnmower Man,3,367
29079,427,To Kill a Mockingbird (1962),5,239
29080,493,Thin Man,5,6
29081,729,Nell (1994),4,178
29082,1070,Living in Oblivion (1995),5,201
29083,1188,Young Guns II (1990),1,269
29084,283,Emma (1996),2,82
29085,655,Stand by Me (1986),4,313
29086,122,Cable Guy,1,533
29087,421,William Shakespeare's Romeo and Juliet (1996),4,500
29088,268,Chasing Amy (1997),4,497
29089,876,Money Talks (1997),2,178
29090,168,Monty Python and the Holy Grail (1974),3,406
29091,963,Some Folks Call It a Sling Blade (1993),5,374
29092,127,Godfather,4,108
29093,651,Glory (1989),3,293
29094,274,Sabrina (1995),4,10
29095,938,Smile Like Yours,1,228
29096,95,Aladdin (1992),4,393
29097,1023,Fathers' Day (1997),3,32
29098,298,Face/Off (1997),1,198
29099,468,Rudy (1993),1,406
29100,9,Dead Man Walking (1995),5,72
29101,866,Michael (1996),4,15
29102,428,Harold and Maude (1971),4,429
29103,674,Cat People (1982),3,437
29104,254,Batman & Robin (1997),1,246
29105,85,Ref,4,398
29106,62,Stargate (1994),3,7
29107,794,It Could Happen to You (1994),4,256
29108,237,Jerry Maguire (1996),4,458
29109,629,Victor/Victoria (1982),3,290
29110,217,Bram Stoker's Dracula (1992),3,378
29111,242,Kolya (1996),5,12
29112,529,My Life as a Dog (Mitt liv som hund) (1985),3,279
29113,195,Terminator,3,339
29114,425,Bob Roberts (1992),4,334
29115,135,2001: A Space Odyssey (1968),5,59
29116,227,Star Trek VI: The Undiscovered Country (1991),3,487
29117,99,Snow White and the Seven Dwarfs (1937),3,527
29118,164,Abyss,3,430
29119,71,Lion King,3,254
29120,118,Twister (1996),5,55
29121,855,Diva (1981),4,409
29122,63,Santa Clause,3,476
29123,441,Amityville Horror,3,271
29124,147,Long Kiss Goodnight,3,37
29125,319,Everyone Says I Love You (1996),3,207
29126,1393,Stag (1997),3,399
29127,449,Star Trek: The Motion Picture (1979),3,456
29128,189,Grand Day Out,3,58
29129,56,Pulp Fiction (1994),5,217
29130,325,Crash (1996),3,425
29131,156,Reservoir Dogs (1992),5,416
29132,696,City Hall (1996),3,423
29133,651,Glory (1989),4,271
29134,97,Dances with Wolves (1990),5,455
29135,64,Shawshank Redemption,5,73
29136,275,Sense and Sensibility (1995),5,266
29137,176,Aliens (1986),5,421
29138,111,Truth About Cats & Dogs,3,435
29139,22,Braveheart (1995),5,371
29140,1148,Tom & Viv (1994),3,243
29141,406,Thinner (1996),1,21
29142,269,Full Monty,5,520
29143,942,What's Love Got to Do with It (1993),4,213
29144,156,Reservoir Dogs (1992),4,346
29145,916,Lost in Space (1998),3,416
29146,696,City Hall (1996),4,402
29147,81,Hudsucker Proxy,5,246
29148,483,Casablanca (1942),5,184
29149,844,Freeway (1996),4,537
29150,162,On Golden Pond (1981),4,244
29151,627,Robin Hood: Prince of Thieves (1991),5,416
29152,51,Legends of the Fall (1994),1,405
29153,303,Ulee's Gold (1997),4,533
29154,1425,I'll Do Anything (1994),1,405
29155,472,Dragonheart (1996),2,62
29156,183,Alien (1979),5,474
29157,133,Gone with the Wind (1939),4,454
29158,239,Sneakers (1992),2,508
29159,146,Unhook the Stars (1996),4,460
29160,847,Looking for Richard (1996),3,533
29161,729,Nell (1994),5,24
29162,121,Independence Day (ID4) (1996),4,81
29163,58,Quiz Show (1994),4,263
29164,28,Apollo 13 (1995),4,541
29165,88,Sleepless in Seattle (1993),3,98
29166,218,Cape Fear (1991),2,533
29167,31,Crimson Tide (1995),5,347
29168,87,Searching for Bobby Fischer (1993),5,416
29169,150,Swingers (1996),4,324
29170,204,Back to the Future (1985),5,233
29171,318,Schindler's List (1993),4,542
29172,1007,Waiting for Guffman (1996),4,227
29173,143,Sound of Music,5,399
29174,313,Titanic (1997),5,130
29175,195,Terminator,2,234
29176,771,Johnny Mnemonic (1995),3,280
29177,15,Mr. Holland's Opus (1995),4,253
29178,717,Juror,3,457
29179,316,As Good As It Gets (1997),5,401
29180,622,Swiss Family Robinson (1960),4,393
29181,523,Cool Hand Luke (1967),4,479
29182,285,Secrets & Lies (1996),5,184
29183,31,Crimson Tide (1995),4,311
29184,318,Schindler's List (1993),5,136
29185,243,Jungle2Jungle (1997),3,488
29186,741,Last Supper,4,59
29187,423,E.T. the Extra-Terrestrial (1982),5,334
29188,435,Butch Cassidy and the Sundance Kid (1969),3,426
29189,50,Star Wars (1977),4,479
29190,654,Chinatown (1974),3,178
29191,213,Room with a View,5,18
29192,581,Kalifornia (1993),5,495
29193,396,Serial Mom (1994),1,222
29194,720,First Knight (1995),4,416
